GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020700361,60,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,5,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071217,POR,NOH
Shot Chart Detail,0020700361,146,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,8,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071217,POR,NOH
Shot Chart Detail,0020700361,248,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,8,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071217,POR,NOH
Shot Chart Detail,0020700361,332,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,10,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071217,POR,NOH
Shot Chart Detail,0020700361,394,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,2,56,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071217,POR,NOH
Shot Chart Detail,0020700361,415,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,1,32,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071217,POR,NOH
Shot Chart Detail,0020700377,87,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,1,37,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,20,1,0,20071219,SEA,NOH
Shot Chart Detail,0020700377,88,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,1,27,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071219,SEA,NOH
Shot Chart Detail,0020700377,200,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,3,26,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071219,SEA,NOH
Shot Chart Detail,0020700377,274,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,59,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-82,0,1,0,20071219,SEA,NOH
Shot Chart Detail,0020700377,280,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,11,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,5,1,1,20071219,SEA,NOH
Shot Chart Detail,0020700377,287,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,7,47,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071219,SEA,NOH
Shot Chart Detail,0020700377,324,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,3,8,Made Shot,Jump Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071219,SEA,NOH
Shot Chart Detail,0020700377,422,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,5,41,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071219,SEA,NOH
Shot Chart Detail,0020700377,450,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,3,7,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071219,SEA,NOH
Shot Chart Detail,0020700377,462,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,2,29,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071219,SEA,NOH
Shot Chart Detail,0020700395,57,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,2,43,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071222,NOH,MIN
Shot Chart Detail,0020700395,228,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,57,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-128,46,1,0,20071222,NOH,MIN
Shot Chart Detail,0020700395,290,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,4,36,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071222,NOH,MIN
Shot Chart Detail,0020700395,331,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,0,37,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071222,NOH,MIN
Shot Chart Detail,0020700413,60,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,3,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-44,72,1,0,20071226,MEM,NOH
Shot Chart Detail,0020700413,200,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,0,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,3,76,1,0,20071226,MEM,NOH
Shot Chart Detail,0020700413,230,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,30,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071226,MEM,NOH
Shot Chart Detail,0020700413,307,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,0,29,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071226,MEM,NOH
Shot Chart Detail,0020700413,338,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,8,56,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071226,MEM,NOH
Shot Chart Detail,0020700413,370,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,5,53,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071226,MEM,NOH
Shot Chart Detail,0020700413,422,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,1,6,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071226,MEM,NOH
Shot Chart Detail,0020700422,6,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,11,9,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071228,CHA,NOH
Shot Chart Detail,0020700422,48,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,5,46,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071228,CHA,NOH
Shot Chart Detail,0020700422,78,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,2,11,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071228,CHA,NOH
Shot Chart Detail,0020700422,259,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,8,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,16,51,1,0,20071228,CHA,NOH
Shot Chart Detail,0020700422,268,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,7,4,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071228,CHA,NOH
Shot Chart Detail,0020700422,276,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,6,36,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071228,CHA,NOH
Shot Chart Detail,0020700422,289,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,5,5,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071228,CHA,NOH
Shot Chart Detail,0020700422,302,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,3,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071228,CHA,NOH
Shot Chart Detail,0020700438,39,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,6,47,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,10,68,1,1,20071229,NOH,CLE
Shot Chart Detail,0020700438,51,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,5,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071229,NOH,CLE
Shot Chart Detail,0020700438,175,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,5,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071229,NOH,CLE
Shot Chart Detail,0020700438,255,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,54,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071229,NOH,CLE
Shot Chart Detail,0020700453,43,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,5,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071231,NOH,TOR
Shot Chart Detail,0020700453,45,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,5,17,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071231,NOH,TOR
Shot Chart Detail,0020700453,46,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,5,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071231,NOH,TOR
Shot Chart Detail,0020700453,198,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,4,42,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071231,NOH,TOR
Shot Chart Detail,0020700468,6,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,11,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080102,LAC,NOH
Shot Chart Detail,0020700468,64,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,2,31,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080102,LAC,NOH
Shot Chart Detail,0020700468,88,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,0,1,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080102,LAC,NOH
Shot Chart Detail,0020700468,96,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,11,40,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-38,87,1,0,20080102,LAC,NOH
Shot Chart Detail,0020700468,166,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,3,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,51,84,1,0,20080102,LAC,NOH
Shot Chart Detail,0020700468,197,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080102,LAC,NOH
Shot Chart Detail,0020700468,205,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,10,55,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-2,69,1,1,20080102,LAC,NOH
Shot Chart Detail,0020700468,250,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,5,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080102,LAC,NOH
Shot Chart Detail,0020700468,267,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,3,29,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080102,LAC,NOH
Shot Chart Detail,0020700468,301,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,0,38,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080102,LAC,NOH
Shot Chart Detail,0020700468,371,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,6,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080102,LAC,NOH
Shot Chart Detail,0020700483,37,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,7,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,3,1,1,20080104,GSW,NOH
Shot Chart Detail,0020700483,50,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,5,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-149,18,1,1,20080104,GSW,NOH
Shot Chart Detail,0020700483,74,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,2,33,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,1,20080104,GSW,NOH
Shot Chart Detail,0020700483,153,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,7,14,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,49,1,0,20080104,GSW,NOH
Shot Chart Detail,0020700483,179,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,4,16,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080104,GSW,NOH
Shot Chart Detail,0020700483,184,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,3,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,12,1,0,20080104,GSW,NOH
Shot Chart Detail,0020700483,240,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,11,35,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-1,1,1,20080104,GSW,NOH
Shot Chart Detail,0020700483,256,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,36,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,25,1,1,20080104,GSW,NOH
Shot Chart Detail,0020700483,332,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,1,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,8,1,1,20080104,GSW,NOH
Shot Chart Detail,0020700483,406,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,6,43,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-1,1,1,20080104,GSW,NOH
Shot Chart Detail,0020700483,446,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,1,26,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,-3,1,1,20080104,GSW,NOH
Shot Chart Detail,0020700488,19,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,9,52,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,39,81,1,0,20080105,PHX,NOH
Shot Chart Detail,0020700488,31,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,8,50,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,52,22,1,0,20080105,PHX,NOH
Shot Chart Detail,0020700488,38,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,7,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080105,PHX,NOH
Shot Chart Detail,0020700488,40,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,7,28,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-46,84,1,0,20080105,PHX,NOH
Shot Chart Detail,0020700488,55,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,4,46,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080105,PHX,NOH
Shot Chart Detail,0020700488,147,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,8,11,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080105,PHX,NOH
Shot Chart Detail,0020700488,169,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,6,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080105,PHX,NOH
Shot Chart Detail,0020700488,186,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,4,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-10,76,1,0,20080105,PHX,NOH
Shot Chart Detail,0020700488,198,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,2,52,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,69,41,1,0,20080105,PHX,NOH
Shot Chart Detail,0020700488,199,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,2,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080105,PHX,NOH
Shot Chart Detail,0020700488,215,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,1,17,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080105,PHX,NOH
Shot Chart Detail,0020700488,257,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,8,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,34,94,1,0,20080105,PHX,NOH
Shot Chart Detail,0020700488,296,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,5,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,26,64,1,0,20080105,PHX,NOH
Shot Chart Detail,0020700488,300,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,4,58,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080105,PHX,NOH
Shot Chart Detail,0020700488,321,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,3,13,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-36,94,1,1,20080105,PHX,NOH
Shot Chart Detail,0020700488,325,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,2,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080105,PHX,NOH
Shot Chart Detail,0020700488,413,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,3,56,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080105,PHX,NOH
Shot Chart Detail,0020700515,50,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,4,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080109,NOH,LAL
Shot Chart Detail,0020700515,63,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,3,33,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080109,NOH,LAL
Shot Chart Detail,0020700515,134,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,8,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080109,NOH,LAL
Shot Chart Detail,0020700515,139,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,7,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-62,61,1,0,20080109,NOH,LAL
Shot Chart Detail,0020700515,161,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,5,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080109,NOH,LAL
Shot Chart Detail,0020700515,223,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,0,1,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080109,NOH,LAL
Shot Chart Detail,0020700515,247,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080109,NOH,LAL
Shot Chart Detail,0020700515,330,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,0,1,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080109,NOH,LAL
Shot Chart Detail,0020700528,22,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,9,5,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-97,12,1,0,20080111,NOH,MIA
Shot Chart Detail,0020700528,26,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,8,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,6,61,1,0,20080111,NOH,MIA
Shot Chart Detail,0020700528,33,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,7,37,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,38,63,1,1,20080111,NOH,MIA
Shot Chart Detail,0020700528,129,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,7,40,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,8,64,1,1,20080111,NOH,MIA
Shot Chart Detail,0020700528,132,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,7,19,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080111,NOH,MIA
Shot Chart Detail,0020700528,188,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,1,4,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080111,NOH,MIA
Shot Chart Detail,0020700528,210,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080111,NOH,MIA
Shot Chart Detail,0020700528,212,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080111,NOH,MIA
Shot Chart Detail,0020700528,214,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,38,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,52,28,1,0,20080111,NOH,MIA
Shot Chart Detail,0020700528,217,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,15,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080111,NOH,MIA
Shot Chart Detail,0020700528,239,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,6,19,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080111,NOH,MIA
Shot Chart Detail,0020700528,337,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,6,27,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080111,NOH,MIA
Shot Chart Detail,0020700528,340,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,5,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080111,NOH,MIA
Shot Chart Detail,0020700543,3,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,11,42,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080113,HOU,NOH
Shot Chart Detail,0020700543,12,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,9,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,120,81,1,1,20080113,HOU,NOH
Shot Chart Detail,0020700543,52,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,5,13,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080113,HOU,NOH
Shot Chart Detail,0020700543,66,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,3,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080113,HOU,NOH
Shot Chart Detail,0020700543,222,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,9,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080113,HOU,NOH
Shot Chart Detail,0020700543,233,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,7,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-17,76,1,0,20080113,HOU,NOH
Shot Chart Detail,0020700543,236,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,7,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-23,67,1,0,20080113,HOU,NOH
Shot Chart Detail,0020700543,264,2199,Tyson Chandler,1610612740,New Orleans Hornets,3,3,50,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-20,45,1,0,20080113,HOU,NOH
Shot Chart Detail,0020700543,398,2199,Tyson Chandler,1610612740,New Orleans Hornets,4,2,19,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080113,HOU,NOH
Shot Chart Detail,0020700569,87,2199,Tyson Chandler,1610612740,New Orleans Hornets,1,3,42,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080116,NOH,SEA
Shot Chart Detail,0020700569,154,2199,Tyson Chandler,1610612740,New Orleans Hornets,2,9,11,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,44,49,1,0,20080116,NOH,SEA
