GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021600383,353,2200,Pau Gasol,1610612759,San Antonio Spurs,3,0,46,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,2,1,1,20161214,SAS,BOS
Shot Chart Detail,0021600383,438,2200,Pau Gasol,1610612759,San Antonio Spurs,4,4,56,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-89,26,1,1,20161214,SAS,BOS
Shot Chart Detail,0021600383,447,2200,Pau Gasol,1610612759,San Antonio Spurs,4,3,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-48,200,1,1,20161214,SAS,BOS
Shot Chart Detail,0021600387,20,2200,Pau Gasol,1610612759,San Antonio Spurs,1,8,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-130,159,1,1,20161215,PHX,SAS
Shot Chart Detail,0021600387,47,2200,Pau Gasol,1610612759,San Antonio Spurs,1,6,0,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,31,1,1,20161215,PHX,SAS
Shot Chart Detail,0021600387,135,2200,Pau Gasol,1610612759,San Antonio Spurs,2,11,8,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,1,20161215,PHX,SAS
Shot Chart Detail,0021600387,149,2200,Pau Gasol,1610612759,San Antonio Spurs,2,9,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,71,188,1,0,20161215,PHX,SAS
Shot Chart Detail,0021600387,242,2200,Pau Gasol,1610612759,San Antonio Spurs,2,0,8,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,47,1,1,20161215,PHX,SAS
Shot Chart Detail,0021600387,249,2200,Pau Gasol,1610612759,San Antonio Spurs,3,11,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-140,159,1,1,20161215,PHX,SAS
Shot Chart Detail,0021600387,259,2200,Pau Gasol,1610612759,San Antonio Spurs,3,10,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,91,146,1,1,20161215,PHX,SAS
Shot Chart Detail,0021600387,268,2200,Pau Gasol,1610612759,San Antonio Spurs,3,9,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,4,252,1,0,20161215,PHX,SAS
Shot Chart Detail,0021600387,279,2200,Pau Gasol,1610612759,San Antonio Spurs,3,8,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,84,156,1,0,20161215,PHX,SAS
Shot Chart Detail,0021600387,286,2200,Pau Gasol,1610612759,San Antonio Spurs,3,7,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,56,154,1,1,20161215,PHX,SAS
Shot Chart Detail,0021600387,419,2200,Pau Gasol,1610612759,San Antonio Spurs,4,9,5,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,31,1,0,20161215,PHX,SAS
Shot Chart Detail,0021600387,440,2200,Pau Gasol,1610612759,San Antonio Spurs,4,7,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,7,1,1,20161215,PHX,SAS
Shot Chart Detail,0021600412,21,2200,Pau Gasol,1610612759,San Antonio Spurs,1,9,7,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,4,62,1,0,20161218,SAS,NOP
Shot Chart Detail,0021600412,27,2200,Pau Gasol,1610612759,San Antonio Spurs,1,8,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,1,198,1,1,20161218,SAS,NOP
Shot Chart Detail,0021600412,112,2200,Pau Gasol,1610612759,San Antonio Spurs,1,1,37,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,48,65,1,1,20161218,SAS,NOP
Shot Chart Detail,0021600412,155,2200,Pau Gasol,1610612759,San Antonio Spurs,2,9,6,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,0,20161218,SAS,NOP
Shot Chart Detail,0021600412,158,2200,Pau Gasol,1610612759,San Antonio Spurs,2,8,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-104,0,1,0,20161218,SAS,NOP
Shot Chart Detail,0021600412,161,2200,Pau Gasol,1610612759,San Antonio Spurs,2,8,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-29,183,1,0,20161218,SAS,NOP
Shot Chart Detail,0021600412,200,2200,Pau Gasol,1610612759,San Antonio Spurs,2,5,18,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,2,1,1,20161218,SAS,NOP
Shot Chart Detail,0021600425,21,2200,Pau Gasol,1610612759,San Antonio Spurs,1,9,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,22,190,1,1,20161220,HOU,SAS
Shot Chart Detail,0021600425,28,2200,Pau Gasol,1610612759,San Antonio Spurs,1,9,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,1,20161220,HOU,SAS
Shot Chart Detail,0021600425,33,2200,Pau Gasol,1610612759,San Antonio Spurs,1,7,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-155,129,1,0,20161220,HOU,SAS
Shot Chart Detail,0021600425,200,2200,Pau Gasol,1610612759,San Antonio Spurs,2,5,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,82,2,1,1,20161220,HOU,SAS
Shot Chart Detail,0021600425,274,2200,Pau Gasol,1610612759,San Antonio Spurs,3,10,7,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-88,0,1,1,20161220,HOU,SAS
Shot Chart Detail,0021600425,280,2200,Pau Gasol,1610612759,San Antonio Spurs,3,9,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,91,174,1,0,20161220,HOU,SAS
Shot Chart Detail,0021600425,315,2200,Pau Gasol,1610612759,San Antonio Spurs,3,6,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,1,193,1,0,20161220,HOU,SAS
Shot Chart Detail,0021600425,495,2200,Pau Gasol,1610612759,San Antonio Spurs,4,3,50,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161220,HOU,SAS
Shot Chart Detail,0021600441,8,2200,Pau Gasol,1610612759,San Antonio Spurs,1,11,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-150,70,1,1,20161222,LAC,SAS
Shot Chart Detail,0021600441,29,2200,Pau Gasol,1610612759,San Antonio Spurs,1,9,3,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-63,3,1,0,20161222,LAC,SAS
Shot Chart Detail,0021600441,203,2200,Pau Gasol,1610612759,San Antonio Spurs,2,7,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,35,183,1,0,20161222,LAC,SAS
Shot Chart Detail,0021600441,306,2200,Pau Gasol,1610612759,San Antonio Spurs,3,10,16,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161222,LAC,SAS
Shot Chart Detail,0021600441,346,2200,Pau Gasol,1610612759,San Antonio Spurs,3,7,11,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,11,1,0,20161222,LAC,SAS
Shot Chart Detail,0021600441,353,2200,Pau Gasol,1610612759,San Antonio Spurs,3,6,52,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,2,1,1,20161222,LAC,SAS
Shot Chart Detail,0021600441,391,2200,Pau Gasol,1610612759,San Antonio Spurs,3,4,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,76,169,1,0,20161222,LAC,SAS
Shot Chart Detail,0021600441,394,2200,Pau Gasol,1610612759,San Antonio Spurs,3,3,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,135,203,1,1,20161222,LAC,SAS
Shot Chart Detail,0021600441,534,2200,Pau Gasol,1610612759,San Antonio Spurs,4,1,10,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,28,1,0,20161222,LAC,SAS
Shot Chart Detail,0021600441,535,2200,Pau Gasol,1610612759,San Antonio Spurs,4,1,8,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,0,20161222,LAC,SAS
Shot Chart Detail,0021600441,550,2200,Pau Gasol,1610612759,San Antonio Spurs,4,0,22,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161222,LAC,SAS
Shot Chart Detail,0021600441,565,2200,Pau Gasol,1610612759,San Antonio Spurs,4,0,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-6,1,1,20161222,LAC,SAS
Shot Chart Detail,0021600458,49,2200,Pau Gasol,1610612759,San Antonio Spurs,1,5,10,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,31,1,1,20161225,SAS,CHI
Shot Chart Detail,0021600458,180,2200,Pau Gasol,1610612759,San Antonio Spurs,2,4,4,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,26,1,0,20161225,SAS,CHI
Shot Chart Detail,0021600458,244,2200,Pau Gasol,1610612759,San Antonio Spurs,3,11,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-166,51,1,0,20161225,SAS,CHI
Shot Chart Detail,0021600458,247,2200,Pau Gasol,1610612759,San Antonio Spurs,3,10,37,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,55,43,1,1,20161225,SAS,CHI
Shot Chart Detail,0021600458,254,2200,Pau Gasol,1610612759,San Antonio Spurs,3,9,59,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,27,31,1,1,20161225,SAS,CHI
Shot Chart Detail,0021600458,256,2200,Pau Gasol,1610612759,San Antonio Spurs,3,9,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,63,126,1,0,20161225,SAS,CHI
Shot Chart Detail,0021600458,473,2200,Pau Gasol,1610612759,San Antonio Spurs,4,4,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,0,1,1,20161225,SAS,CHI
Shot Chart Detail,0021600458,493,2200,Pau Gasol,1610612759,San Antonio Spurs,4,2,23,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161225,SAS,CHI
Shot Chart Detail,0021600482,4,2200,Pau Gasol,1610612759,San Antonio Spurs,1,11,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,35,169,1,1,20161228,SAS,PHX
Shot Chart Detail,0021600482,31,2200,Pau Gasol,1610612759,San Antonio Spurs,1,8,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-25,188,1,0,20161228,SAS,PHX
Shot Chart Detail,0021600482,38,2200,Pau Gasol,1610612759,San Antonio Spurs,1,7,44,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,2,1,1,20161228,SAS,PHX
Shot Chart Detail,0021600482,44,2200,Pau Gasol,1610612759,San Antonio Spurs,1,7,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20161228,SAS,PHX
Shot Chart Detail,0021600482,88,2200,Pau Gasol,1610612759,San Antonio Spurs,1,3,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,94,129,1,0,20161228,SAS,PHX
Shot Chart Detail,0021600482,193,2200,Pau Gasol,1610612759,San Antonio Spurs,2,4,17,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,53,56,1,1,20161228,SAS,PHX
Shot Chart Detail,0021600482,211,2200,Pau Gasol,1610612759,San Antonio Spurs,2,2,31,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-88,-1,1,0,20161228,SAS,PHX
Shot Chart Detail,0021600482,227,2200,Pau Gasol,1610612759,San Antonio Spurs,2,1,47,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,31,1,0,20161228,SAS,PHX
Shot Chart Detail,0021600482,248,2200,Pau Gasol,1610612759,San Antonio Spurs,2,0,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-183,178,1,0,20161228,SAS,PHX
Shot Chart Detail,0021600482,265,2200,Pau Gasol,1610612759,San Antonio Spurs,3,11,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-168,13,1,1,20161228,SAS,PHX
Shot Chart Detail,0021600482,313,2200,Pau Gasol,1610612759,San Antonio Spurs,3,6,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-17,254,1,0,20161228,SAS,PHX
Shot Chart Detail,0021600482,431,2200,Pau Gasol,1610612759,San Antonio Spurs,4,8,39,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161228,SAS,PHX
Shot Chart Detail,0021600499,31,2200,Pau Gasol,1610612759,San Antonio Spurs,1,8,15,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,169,-5,1,0,20161230,SAS,POR
Shot Chart Detail,0021600499,120,2200,Pau Gasol,1610612759,San Antonio Spurs,2,11,22,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-17,90,1,1,20161230,SAS,POR
Shot Chart Detail,0021600499,122,2200,Pau Gasol,1610612759,San Antonio Spurs,2,10,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,24,198,1,0,20161230,SAS,POR
Shot Chart Detail,0021600499,131,2200,Pau Gasol,1610612759,San Antonio Spurs,2,10,6,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,36,1,0,20161230,SAS,POR
Shot Chart Detail,0021600499,255,2200,Pau Gasol,1610612759,San Antonio Spurs,2,1,9,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,10,41,1,0,20161230,SAS,POR
Shot Chart Detail,0021600499,280,2200,Pau Gasol,1610612759,San Antonio Spurs,3,10,42,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-65,23,1,1,20161230,SAS,POR
Shot Chart Detail,0021600499,298,2200,Pau Gasol,1610612759,San Antonio Spurs,3,8,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-32,70,1,0,20161230,SAS,POR
Shot Chart Detail,0021600499,309,2200,Pau Gasol,1610612759,San Antonio Spurs,3,7,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,22,80,1,0,20161230,SAS,POR
Shot Chart Detail,0021600499,313,2200,Pau Gasol,1610612759,San Antonio Spurs,3,6,48,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,1,20161230,SAS,POR
Shot Chart Detail,0021600499,316,2200,Pau Gasol,1610612759,San Antonio Spurs,3,6,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-32,178,1,1,20161230,SAS,POR
Shot Chart Detail,0021600499,336,2200,Pau Gasol,1610612759,San Antonio Spurs,3,4,24,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-84,11,1,0,20161230,SAS,POR
Shot Chart Detail,0021600508,4,2200,Pau Gasol,1610612759,San Antonio Spurs,1,11,28,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,10,1,1,20170101,ATL,SAS
Shot Chart Detail,0021600508,48,2200,Pau Gasol,1610612759,San Antonio Spurs,1,6,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,11,1,0,20170101,ATL,SAS
Shot Chart Detail,0021600508,50,2200,Pau Gasol,1610612759,San Antonio Spurs,1,6,4,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,26,1,1,20170101,ATL,SAS
Shot Chart Detail,0021600508,212,2200,Pau Gasol,1610612759,San Antonio Spurs,2,4,17,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,138,26,1,0,20170101,ATL,SAS
Shot Chart Detail,0021600508,247,2200,Pau Gasol,1610612759,San Antonio Spurs,2,1,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,142,178,1,1,20170101,ATL,SAS
Shot Chart Detail,0021600508,297,2200,Pau Gasol,1610612759,San Antonio Spurs,3,9,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,9,200,1,1,20170101,ATL,SAS
Shot Chart Detail,0021600508,397,2200,Pau Gasol,1610612759,San Antonio Spurs,3,1,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,56,175,1,0,20170101,ATL,SAS
Shot Chart Detail,0021600508,475,2200,Pau Gasol,1610612759,San Antonio Spurs,4,6,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,9,178,1,1,20170101,ATL,SAS
Shot Chart Detail,0021600508,480,2200,Pau Gasol,1610612759,San Antonio Spurs,4,5,39,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,7,1,0,20170101,ATL,SAS
Shot Chart Detail,0021600508,570,2200,Pau Gasol,1610612759,San Antonio Spurs,5,2,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,37,159,1,1,20170101,ATL,SAS
Shot Chart Detail,0021600525,9,2200,Pau Gasol,1610612759,San Antonio Spurs,1,10,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,43,195,1,0,20170103,SAS,TOR
Shot Chart Detail,0021600525,46,2200,Pau Gasol,1610612759,San Antonio Spurs,1,6,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,2,1,1,20170103,SAS,TOR
Shot Chart Detail,0021600525,55,2200,Pau Gasol,1610612759,San Antonio Spurs,1,5,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-34,149,1,0,20170103,SAS,TOR
Shot Chart Detail,0021600525,102,2200,Pau Gasol,1610612759,San Antonio Spurs,1,1,24,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20170103,SAS,TOR
Shot Chart Detail,0021600525,248,2200,Pau Gasol,1610612759,San Antonio Spurs,3,11,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-84,175,1,0,20170103,SAS,TOR
Shot Chart Detail,0021600525,258,2200,Pau Gasol,1610612759,San Antonio Spurs,3,10,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,123,134,1,0,20170103,SAS,TOR
Shot Chart Detail,0021600543,15,2200,Pau Gasol,1610612759,San Antonio Spurs,1,7,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-196,31,1,1,20170105,DEN,SAS
Shot Chart Detail,0021600543,108,2200,Pau Gasol,1610612759,San Antonio Spurs,2,10,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-132,178,1,1,20170105,DEN,SAS
Shot Chart Detail,0021600543,144,2200,Pau Gasol,1610612759,San Antonio Spurs,2,7,12,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,55,16,1,1,20170105,DEN,SAS
Shot Chart Detail,0021600543,160,2200,Pau Gasol,1610612759,San Antonio Spurs,2,5,57,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,8,1,1,20170105,DEN,SAS
Shot Chart Detail,0021600543,185,2200,Pau Gasol,1610612759,San Antonio Spurs,2,3,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-2,223,1,1,20170105,DEN,SAS
Shot Chart Detail,0021600543,417,2200,Pau Gasol,1610612759,San Antonio Spurs,4,7,31,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,11,1,1,20170105,DEN,SAS
Shot Chart Detail,0021600543,429,2200,Pau Gasol,1610612759,San Antonio Spurs,4,6,41,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,47,1,1,20170105,DEN,SAS
Shot Chart Detail,0021600543,445,2200,Pau Gasol,1610612759,San Antonio Spurs,4,5,58,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,33,1,0,20170105,DEN,SAS
Shot Chart Detail,0021600558,22,2200,Pau Gasol,1610612759,San Antonio Spurs,1,8,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,45,120,1,0,20170107,SAS,CHA
Shot Chart Detail,0021600558,112,2200,Pau Gasol,1610612759,San Antonio Spurs,1,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,1,0,20170107,SAS,CHA
Shot Chart Detail,0021600558,254,2200,Pau Gasol,1610612759,San Antonio Spurs,3,9,58,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-9,75,1,0,20170107,SAS,CHA
Shot Chart Detail,0021600558,258,2200,Pau Gasol,1610612759,San Antonio Spurs,3,9,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,9,242,1,1,20170107,SAS,CHA
Shot Chart Detail,0021600558,281,2200,Pau Gasol,1610612759,San Antonio Spurs,3,7,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-166,193,1,0,20170107,SAS,CHA
Shot Chart Detail,0021600558,290,2200,Pau Gasol,1610612759,San Antonio Spurs,3,6,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,38,185,1,1,20170107,SAS,CHA
Shot Chart Detail,0021600558,297,2200,Pau Gasol,1610612759,San Antonio Spurs,3,5,56,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-14,51,1,0,20170107,SAS,CHA
Shot Chart Detail,0021600575,12,2200,Pau Gasol,1610612759,San Antonio Spurs,1,9,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,8,1,0,20170110,SAS,MIL
Shot Chart Detail,0021600575,22,2200,Pau Gasol,1610612759,San Antonio Spurs,1,8,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-27,160,1,0,20170110,SAS,MIL
Shot Chart Detail,0021600575,41,2200,Pau Gasol,1610612759,San Antonio Spurs,1,7,26,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,38,1,1,20170110,SAS,MIL
Shot Chart Detail,0021600575,171,2200,Pau Gasol,1610612759,San Antonio Spurs,2,7,38,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,46,1,1,20170110,SAS,MIL
Shot Chart Detail,0021600575,180,2200,Pau Gasol,1610612759,San Antonio Spurs,2,6,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,145,190,1,0,20170110,SAS,MIL
Shot Chart Detail,0021600575,182,2200,Pau Gasol,1610612759,San Antonio Spurs,2,6,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,28,1,0,20170110,SAS,MIL
Shot Chart Detail,0021600575,290,2200,Pau Gasol,1610612759,San Antonio Spurs,3,7,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,1,20170110,SAS,MIL
Shot Chart Detail,0021600575,305,2200,Pau Gasol,1610612759,San Antonio Spurs,3,6,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,0,20170110,SAS,MIL
Shot Chart Detail,0021600575,473,2200,Pau Gasol,1610612759,San Antonio Spurs,4,0,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-155,11,1,0,20170110,SAS,MIL
Shot Chart Detail,0021600588,2,2200,Pau Gasol,1610612759,San Antonio Spurs,1,11,46,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-29,36,1,1,20170112,SAS,LAL
Shot Chart Detail,0021600588,18,2200,Pau Gasol,1610612759,San Antonio Spurs,1,10,3,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-7,95,1,1,20170112,SAS,LAL
Shot Chart Detail,0021600588,46,2200,Pau Gasol,1610612759,San Antonio Spurs,1,7,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,102,156,1,1,20170112,SAS,LAL
